Customer ID,first_name,last_name,email,city,credit_score,created_at,Date of Birth,Gender,Occupation,Annual Income,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB99821884,Ishwar,Gehlot,anil6372.jangra437@gmail.com,"H.No 1300, VPO Kalanaur, Jhajjar, Haryana",359,2021-05-10,1995-09-05,Male,Engineer,1947530,GGN005,High Net Worth,281045,259776,Savings,3y 0m,High,Mutual Fund,PROD109565,2023-04-17 00:00:00,385392,3853.92,Pending,April,Q2,2023,Regular,,
YESB99821884,Ishwar,Gehlot,anil6372.jangra437@gmail.com,"H.No 1300, VPO Kalanaur, Jhajjar, Haryana",359,2021-05-10,1995-09-05,Male,Engineer,1947530,GGN005,High Net Worth,281045,259776,Savings,3y 0m,High,Loan,PROD109775,2023-03-17 00:00:00,4083022,81660.44,Pending,March,Q1,2023,FY End,,
YESB46428652,Sandeep,Vats,sushil1670.tomar366@yahoo.com,"H.No 861, Civil Lines, Gurugram, Haryana",568,2021-01-01,2000-02-27,Male,Farmer,1336672,GGN003,SME,189308,173569,Salary,12y 8m,Medium,Credit Card,PROD106091,2023-11-26 00:00:00,0,1500,Pending,November,Q4,2023,Festive,,
YESB46428652,Sandeep,Vats,sushil1670.tomar366@yahoo.com,"H.No 861, Civil Lines, Gurugram, Haryana",568,2021-01-01,2000-02-27,Male,Farmer,1336672,GGN003,SME,189308,173569,Salary,12y 8m,Medium,Fixed Deposit,PROD116420,2023-03-26 00:00:00,294451,1472.26,Pending,March,Q1,2023,FY End,,
YESB60447994,Seema,Jangra,neeraj423.lather109@hotmail.com,"H.No 284, Sector 14, Fatehabad, Haryana",735,2024-11-01,2002-08-08,Male,Government Employee,1212396,GGN001,Retail,225969,247466,Savings,12y 3m,Medium,,,,,,,,,,,,
YESB84161827,Jagdish,Lamba,sanjay9226.lamba975@outlook.com,"H.No 1362, Jhajjar Road, Yamunanagar, Haryana",365,2022-12-12,1951-06-07,Male,Engineer,1645679,GGN002,High Net Worth,286282,320952,Salary,4y 6m,High,Fixed Deposit,PROD112702,2024-08-15 00:00:00,286562,1432.81,Pending,August,Q3,2024,Regular,,
YESB48110254,Sandeep,Malik,parveen6066.chauhan520@gmail.com,"H.No 1241, VPO Kharkhoda, Fatehabad, Haryana",455,2021-11-13,1954-11-20,Female,Teacher,1820421,GGN005,High Net Worth,159159,144403,Salary,7y 9m,High,,,,,,,,,,,,
YESB46659049,Priyanka,Beniwal,neeraj7298.pandey591@yahoo.com,"H.No 280, Main Market, Charkhi Dadri, Haryana",405,2020-07-26,1960-12-18,Female,Business Owner,1769818,GGN005,High Net Worth,255183,260350,Savings,8y 4m,High,,,,,,,,,,,,
YESB70251771,Parveen,Sheoran,deepak6590.saini469@gmail.com,"H.No 967, VPO Kharkhoda, Karnal, Haryana",429,2020-11-03,1953-10-26,Female,Farmer,566805,GGN002,SME,42040,43424,Savings,6y 10m,High,Mutual Fund,PROD109992,2023-04-16 00:00:00,330299,3302.99,Closed,April,Q2,2023,Regular,,
YESB70251771,Parveen,Sheoran,deepak6590.saini469@gmail.com,"H.No 967, VPO Kharkhoda, Karnal, Haryana",429,2020-11-03,1953-10-26,Female,Farmer,566805,GGN002,SME,42040,43424,Savings,6y 10m,High,Mutual Fund,PROD117104,2024-09-24 00:00:00,201720,2017.2,Active,September,Q3,2024,Regular,,
YESB16877031,Sahil,Sharma,sandeep2279.tayal452@gmail.com,"H.No 104, VPO Meham, Sonipat, Haryana",702,2024-06-23,1956-01-10,Male,Government Employee,1136474,GGN001,SME,142943,114476,Savings,15y 6m,Medium,,,,,,,,,,,,
YESB88043253,Sunita,Duhan,pooja9477.panwar444@yahoo.com,"H.No 365, Main Market, Yamunanagar, Haryana",490,2021-03-12,1957-03-06,Female,Lawyer,1990696,GGN001,High Net Worth,110830,114949,Salary,4y 9m,High,Loan,PROD102323,2024-09-04 00:00:00,1602240,32044.8,Active,September,Q3,2024,Regular,,
YESB19991980,Rahul,Jat,amit1675.lather847@gmail.com,"H.No 1198, Railway Road, Karnal, Haryana",335,2022-10-29,1979-10-16,Female,Farmer,602275,GGN004,SME,59806,71373,Savings,13y 7m,High,,,,,,,,,,,,
YESB74663291,Sushil,Singhal,yogesh99.verma510@hotmail.com,"H.No 876, Civil Lines, Kurukshetra, Haryana",465,2023-04-10,2000-09-10,Male,Consultant,645080,GGN005,Retail,111786,129800,Savings,14y 8m,High,Insurance,PROD109271,2023-02-21 00:00:00,208793,31318.95,Active,February,Q1,2023,Regular,General,24
YESB82104744,Sanjay,Gupta,manoj3789.chauhan883@gmail.com,"H.No 1357, Railway Road, Bhiwani, Haryana",682,2019-02-20,1956-07-02,Male,Engineer,2238917,GGN005,High Net Worth,283424,256933,Salary,9y 7m,Medium,,,,,,,,,,,,
YESB69261347,Ashok,Rana,deepak1093.gehlot112@gmail.com,"H.No 245, Model Town, Rohtak, Haryana",597,2025-04-20,1988-12-06,Female,Engineer,882548,GGN003,SME,49430,51300,Salary,2y 7m,Medium,Fixed Deposit,PROD104409,2023-05-16 00:00:00,458253,2291.26,Closed,May,Q2,2023,Regular,,
YESB27004432,Dalbir,Duhan,balbir4388.saini958@outlook.com,"H.No 985, Model Town, Jhajjar, Haryana",806,2022-08-31,1962-05-27,Female,Government Employee,969840,GGN002,SME,113377,109488,Savings,12y 4m,Low,,,,,,,,,,,,
YESB11906277,Seema,Grewal,naveen5385.gehlot94@yahoo.com,"H.No 1301, Sector 14, Faridabad, Haryana",718,2023-11-15,1954-06-01,Female,Freelancer,1514053,GGN004,High Net Worth,198148,233991,Savings,7y 3m,Medium,,,,,,,,,,,,
YESB23314845,Kavita,Khatri,dalbir8754.chaudhary60@hotmail.com,"H.No 1050, VPO Kalanaur, Rohtak, Haryana",663,2019-12-12,1956-08-08,Male,Freelancer,688263,GGN002,SME,96200,89158,Savings,12y 4m,Medium,Mutual Fund,PROD122924,2023-12-13 00:00:00,275189,2751.89,Closed,December,Q4,2023,Festive,,
YESB62678308,Reena,Duhan,kavita6227.phogat691@outlook.com,"H.No 1375, Urban Estate, Faridabad, Haryana",367,2019-07-05,1979-04-01,Male,Farmer,1899660,GGN004,High Net Worth,204324,181257,Savings,15y 9m,High,,,,,,,,,,,,
YESB61886332,Hawa,Tyagi,surender4521.lather538@icloud.com,"H.No 508, VPO Kharkhoda, Rewari, Haryana",762,2025-10-25,1952-09-07,Male,Private Job,1804685,GGN005,High Net Worth,194930,199876,Savings,14y 8m,Low,,,,,,,,,,,,
YESB36288990,Sushil,Khatri,mohit2081.aggarwal229@gmail.com,"H.No 1283, Sector 14, Bhiwani, Haryana",743,2019-07-05,1962-10-05,Female,Private Job,1606441,GGN005,High Net Worth,189358,216941,Savings,4y 0m,Medium,,,,,,,,,,,,
YESB55452224,Satish,Dalal,jitender5108.goel447@hotmail.com,"H.No 1320, Urban Estate, Faridabad, Haryana",418,2022-07-22,1985-11-14,Female,Engineer,324064,GGN005,Retail,29846,24733,Salary,5y 6m,High,,,,,,,,,,,,
YESB60671047,Jagdish,Jangra,sandeep778.ahlawat692@hotmail.com,"H.No 1162, VPO Kalanaur, Ambala, Haryana",465,2025-09-29,2007-07-27,Female,Consultant,738595,GGN005,Retail,65282,68759,Savings,13y 7m,High,,,,,,,,,,,,
YESB37905194,Jagdish,Rana,vikram7583.sharma270@icloud.com,"H.No 434, VPO Kharkhoda, Panipat, Haryana",482,2022-03-14,1970-03-30,Female,Farmer,1754107,GGN002,High Net Worth,233218,205663,Savings,2y 11m,High,Loan,PROD106343,2024-11-07 00:00:00,1932639,38652.78,Pending,November,Q4,2024,Festive,,
YESB69342198,Pooja,Ahlawat,neeraj2866.kaushik872@gmail.com,"H.No 960, Urban Estate, Hisar, Haryana",709,2024-12-02,1955-04-28,Female,Teacher,624930,GGN002,Retail,63676,67672,Savings,3y 0m,Medium,Fixed Deposit,PROD105091,2023-06-26 00:00:00,571787,2858.93,Active,June,Q2,2023,Regular,,
YESB25487095,Krishan,Lather,satish9452.bhardwaj110@yahoo.com,"H.No 1224, VPO Meham, Charkhi Dadri, Haryana",693,2023-05-16,1981-10-30,Female,Teacher,452968,GGN005,SME,51688,43317,Salary,6y 2m,Medium,,,,,,,,,,,,
YESB82659249,Neeraj,Bhardwaj,anil3059.mishra814@hotmail.com,"H.No 211, Model Town, Rohtak, Haryana",552,2023-01-06,1981-08-10,Female,Lawyer,1937685,GGN001,High Net Worth,350201,391833,Savings,6y 8m,Medium,,,,,,,,,,,,
YESB32949549,Om,Beniwal,kuldeep7211.panchal594@icloud.com,"H.No 904, Model Town, Palwal, Haryana",544,2024-08-05,1970-05-02,Male,Farmer,1818224,GGN001,High Net Worth,108437,120397,Savings,11y 5m,Medium,,,,,,,,,,,,
YESB99525472,Kavita,Ahlawat,vikas5035.gehlot650@hotmail.com,"H.No 460, Model Town, Rohtak, Haryana",441,2019-05-26,1980-07-18,Male,Government Employee,2001605,GGN002,High Net Worth,300188,249784,Salary,7y 7m,High,,,,,,,,,,,,
YESB13159722,Rajesh,Rana,rahul8419.tomar401@yahoo.com,"H.No 418, Main Market, Ambala, Haryana",368,2021-02-20,1961-06-06,Female,Private Job,968365,GGN004,Retail,111991,120453,Salary,7y 4m,High,,,,,,,,,,,,
YESB59921084,Meena,Bansal,sahil5637.lamba12@gmail.com,"H.No 1232, Urban Estate, Charkhi Dadri, Haryana",742,2021-03-19,1970-02-12,Male,Government Employee,2239396,GGN002,High Net Worth,281198,262003,Savings,5y 9m,Medium,,,,,,,,,,,,
YESB60096922,Suman,Bansal,manoj6510.chaudhary660@hotmail.com,"H.No 1293, Urban Estate, Sonipat, Haryana",690,2022-11-04,2004-07-07,Male,Freelancer,1073614,GGN002,Retail,202946,170943,Savings,2y 2m,Medium,,,,,,,,,,,,
YESB27288124,Reena,Deswal,ishwar9684.gupta770@outlook.com,"H.No 309, VPO Kalanaur, Sirsa, Haryana",827,2020-07-09,2004-12-01,Male,Teacher,980537,GGN001,Retail,151177,180420,Salary,1y 7m,Low,,,,,,,,,,,,
YESB71047464,Sanjay,Shukla,meena6334.khatri602@hotmail.com,"H.No 748, Model Town, Hisar, Haryana",716,2022-12-26,1981-07-19,Female,Business Owner,1093420,GGN001,SME,165374,170259,Salary,5y 2m,Medium,,,,,,,,,,,,
YESB58143855,Sandeep,Hooda,pooja2655.chaudhary871@outlook.com,"H.No 423, Main Market, Nuh, Haryana",390,2020-08-11,1981-08-10,Female,Government Employee,942310,GGN003,SME,93289,93304,Salary,15y 6m,High,,,,,,,,,,,,
YESB37757926,Naveen,Mishra,neeraj8381.shukla556@hotmail.com,"H.No 1141, Urban Estate, Sirsa, Haryana",314,2020-03-14,1961-05-28,Female,Government Employee,457974,GGN004,SME,29768,29513,Salary,15y 0m,High,,,,,,,,,,,,
YESB90238836,Kavita,Tiwari,neeraj454.bhardwaj482@hotmail.com,"H.No 1038, VPO Kharkhoda, Kaithal, Haryana",505,2023-08-21,1971-12-06,Male,Government Employee,1213991,GGN003,SME,203995,233363,Savings,3y 9m,Medium,,,,,,,,,,,,
YESB45462279,Pawan,Jangra,satish7501.dhankar33@icloud.com,"H.No 982, VPO Kharkhoda, Panipat, Haryana",792,2025-11-08,1952-10-30,Female,Lawyer,905355,GGN005,SME,87818,99376,Salary,4y 1m,Low,,,,,,,,,,,,
YESB42841969,Rahul,Deswal,manju6057.vats668@icloud.com,"H.No 232, Urban Estate, Kaithal, Haryana",525,2020-06-27,1992-03-07,Male,Government Employee,1826939,GGN005,High Net Worth,347510,291996,Savings,6y 1m,Medium,Insurance,PROD124243,2024-10-13 00:00:00,197059,29558.85,Pending,October,Q4,2024,Festive,Health,16
YESB54491989,Seema,Tyagi,meena7299.aggarwal902@outlook.com,"H.No 621, Sector 14, Nuh, Haryana",694,2019-10-16,1998-02-26,Male,Freelancer,1600220,GGN004,High Net Worth,247341,273684,Savings,1y 8m,Medium,,,,,,,,,,,,
YESB58667369,Sunita,Goel,seema4137.shukla306@gmail.com,"H.No 168, Urban Estate, Sirsa, Haryana",589,2025-07-16,2003-02-22,Female,Government Employee,1650260,GGN001,High Net Worth,218314,242618,Salary,12y 2m,Medium,,,,,,,,,,,,
YESB25480174,Sanjay,Gehlot,ashok758.mishra497@icloud.com,"H.No 12, Main Market, Gurugram, Haryana",386,2019-02-14,1952-01-19,Female,Teacher,1406687,GGN002,SME,220461,208277,Savings,7y 0m,High,,,,,,,,,,,,
YESB25434612,Rohtas,Kundu,jitender2254.verma197@outlook.com,"H.No 308, VPO Meham, Panchkula, Haryana",816,2022-10-04,1997-02-18,Female,Freelancer,1025905,GGN001,Retail,78620,92069,Savings,7y 1m,Low,,,,,,,,,,,,
YESB47223885,Sanjay,Bansal,hawa2442.dhankar652@outlook.com,"H.No 721, Jhajjar Road, Karnal, Haryana",372,2019-11-17,1989-11-18,Female,Business Owner,1050354,GGN005,SME,68500,62435,Savings,13y 10m,High,,,,,,,,,,,,
YESB39114161,Jaipal,Dahiya,ajay4554.lather570@outlook.com,"H.No 607, Jhajjar Road, Palwal, Haryana",399,2020-07-24,1984-02-06,Female,Doctor,979747,GGN004,Retail,111296,93052,Salary,8y 3m,High,,,,,,,,,,,,
YESB57964556,Surender,Aggarwal,amit2529.panchal182@yahoo.com,"H.No 367, Main Market, Panchkula, Haryana",667,2019-10-04,1981-08-02,Male,Government Employee,680753,GGN001,Retail,107809,96995,Salary,2y 11m,Medium,,,,,,,,,,,,
YESB80524658,Meena,Tanwar,reena814.kundu491@outlook.com,"H.No 384, Civil Lines, Gurugram, Haryana",779,2023-05-17,1996-09-20,Male,Farmer,1770392,GGN001,High Net Worth,342858,398815,Savings,8y 4m,Low,Loan,PROD119646,2023-04-21 00:00:00,2673578,53471.56,Pending,April,Q2,2023,Regular,,
YESB55035786,Rajesh,Tomar,kavita4084.mishra992@yahoo.com,"H.No 396, Railway Road, Yamunanagar, Haryana",636,2020-03-02,1993-11-04,Male,Doctor,2454317,GGN005,High Net Worth,332108,358340,Salary,2y 2m,Medium,Credit Card,PROD100538,2024-05-22 00:00:00,0,1500,Closed,May,Q2,2024,Regular,,
YESB55035786,Rajesh,Tomar,kavita4084.mishra992@yahoo.com,"H.No 396, Railway Road, Yamunanagar, Haryana",636,2020-03-02,1993-11-04,Male,Doctor,2454317,GGN005,High Net Worth,332108,358340,Salary,2y 2m,Medium,Fixed Deposit,PROD102764,2023-04-07 00:00:00,808324,4041.62,Closed,April,Q2,2023,Regular,,
YESB85705448,Sanjay,Bhardwaj,ishwar7093.bansal922@icloud.com,"H.No 181, Main Market, Jhajjar, Haryana",605,2025-05-07,1964-07-30,Male,Doctor,2169230,GGN002,High Net Worth,220944,252709,Salary,7y 10m,Medium,Credit Card,PROD118637,2024-12-08 00:00:00,0,1500,Active,December,Q4,2024,Festive,,
YESB85705448,Sanjay,Bhardwaj,ishwar7093.bansal922@icloud.com,"H.No 181, Main Market, Jhajjar, Haryana",605,2025-05-07,1964-07-30,Male,Doctor,2169230,GGN002,High Net Worth,220944,252709,Salary,7y 10m,Medium,Credit Card,PROD123093,2023-09-03 00:00:00,0,1500,Closed,September,Q3,2023,Regular,,
YESB53956465,Anita,Jangra,surender3172.kaushik231@hotmail.com,"H.No 981, VPO Kalanaur, Nuh, Haryana",523,2025-07-24,2005-11-18,Male,Doctor,1097555,GGN003,SME,218402,191967,Savings,3y 3m,Medium,,,,,,,,,,,,
YESB52512176,Ram,Sharma,sandeep6958.malik254@yahoo.com,"H.No 528, Main Market, Ambala, Haryana",301,2024-02-05,1987-11-02,Male,Farmer,2038139,GGN005,High Net Worth,264387,259841,Savings,12y 5m,High,,,,,,,,,,,,
YESB95188429,Vikas,Dubey,reena7797.bhardwaj641@hotmail.com,"H.No 1184, Model Town, Karnal, Haryana",306,2020-08-04,1975-09-18,Female,Business Owner,401133,GGN003,Retail,67677,63809,Savings,9y 4m,High,,,,,,,,,,,,
YESB15300493,Om,Vats,reena3172.mishra425@hotmail.com,"H.No 1317, Sector 14, Rohtak, Haryana",579,2019-08-27,1966-08-08,Male,Private Job,388016,GGN004,Retail,58318,67067,Salary,11y 1m,Medium,,,,,,,,,,,,
YESB14843784,Ankit,Bhardwaj,krishan3850.chauhan562@hotmail.com,"H.No 128, VPO Kalanaur, Fatehabad, Haryana",627,2024-05-31,1982-02-10,Male,Farmer,1926647,GGN004,High Net Worth,268700,235750,Savings,4y 3m,Medium,,,,,,,,,,,,
YESB69348337,Naveen,Bhardwaj,dharmender6151.pandey114@yahoo.com,"H.No 45, Railway Road, Panchkula, Haryana",846,2021-05-11,1974-05-13,Female,Farmer,479594,GGN004,Retail,69150,58714,Salary,13y 10m,Low,,,,,,,,,,,,
YESB94630947,Rahul,Kundu,anita6441.tayal996@outlook.com,"H.No 1291, Sector 14, Panchkula, Haryana",790,2020-03-11,2000-03-25,Male,Engineer,1163438,GGN001,Retail,149089,120184,Salary,10y 7m,Low,Insurance,PROD109695,2023-04-04 00:00:00,159053,23857.95,Pending,April,Q2,2023,Regular,Life,10
YESB94630947,Rahul,Kundu,anita6441.tayal996@outlook.com,"H.No 1291, Sector 14, Panchkula, Haryana",790,2020-03-11,2000-03-25,Male,Engineer,1163438,GGN001,Retail,149089,120184,Salary,10y 7m,Low,Loan,PROD114411,2023-01-09 00:00:00,4654895,93097.9,Pending,January,Q1,2023,Regular,,
YESB15565628,Amit,Khatri,rohtas9584.ahlawat913@icloud.com,"H.No 1230, Railway Road, Bhiwani, Haryana",649,2020-05-09,1983-08-03,Male,Private Job,1563901,GGN003,High Net Worth,140138,152134,Savings,15y 9m,Medium,,,,,,,,,,,,
YESB85835593,Neeraj,Deswal,vikram8279.panwar300@outlook.com,"H.No 595, VPO Kharkhoda, Karnal, Haryana",706,2024-09-17,1962-08-30,Female,Farmer,912249,GGN003,SME,124889,128465,Salary,8y 1m,Medium,Credit Card,PROD107029,2024-03-21 00:00:00,0,1500,Active,March,Q1,2024,FY End,,
YESB76405243,Jagdish,Rana,surender2150.mishra384@hotmail.com,"H.No 1473, Railway Road, Rohtak, Haryana",704,2019-07-20,1960-08-01,Female,Doctor,2001910,GGN005,High Net Worth,171944,151092,Savings,8y 11m,Medium,Credit Card,PROD112194,2023-05-05 00:00:00,0,1500,Pending,May,Q2,2023,Regular,,
YESB80872216,Anita,Tyagi,satish8974.hooda858@gmail.com,"H.No 838, VPO Kharkhoda, Yamunanagar, Haryana",378,2025-11-26,2003-05-21,Female,Business Owner,1482819,GGN004,SME,142602,145295,Savings,6y 10m,High,,,,,,,,,,,,
YESB78728343,Parveen,Dalal,surender6626.aggarwal396@icloud.com,"H.No 1223, VPO Meham, Palwal, Haryana",301,2025-03-22,1952-10-10,Male,Consultant,1992379,GGN003,High Net Worth,115411,97193,Savings,1y 9m,High,Loan,PROD107369,2023-10-27 00:00:00,4574241,91484.82,Pending,October,Q4,2023,Festive,,
YESB26766137,Pooja,Khatri,jitender2623.grewal697@outlook.com,"H.No 903, VPO Kharkhoda, Fatehabad, Haryana",539,2019-03-27,1998-06-24,Male,Farmer,1731667,GGN001,High Net Worth,236098,262000,Savings,13y 6m,Medium,,,,,,,,,,,,
YESB94901971,Rakesh,Rana,jaipal459.singhal589@outlook.com,"H.No 720, Urban Estate, Gurugram, Haryana",321,2020-01-10,1959-05-31,Male,Doctor,1787976,GGN001,High Net Worth,92063,77976,Salary,5y 4m,High,,,,,,,,,,,,
YESB17438473,Ankit,Grewal,dalbir6956.phogat972@icloud.com,"H.No 629, VPO Kharkhoda, Panchkula, Haryana",326,2023-12-21,1974-05-11,Male,Farmer,1581284,GGN005,High Net Worth,225663,236585,Salary,13y 4m,High,,,,,,,,,,,,
YESB28079851,Parveen,Bansal,rohtas9258.bhardwaj764@outlook.com,"H.No 74, Civil Lines, Rewari, Haryana",438,2019-05-07,1992-06-11,Female,Government Employee,2152367,GGN005,High Net Worth,352653,347413,Savings,12y 0m,High,Mutual Fund,PROD112029,2023-05-02 00:00:00,464451,4644.51,Pending,May,Q2,2023,Regular,,
YESB85283459,Sunita,Rana,rahul2221.dhankar694@icloud.com,"H.No 905, Railway Road, Jhajjar, Haryana",560,2021-11-14,1988-03-15,Male,Government Employee,2411634,GGN001,High Net Worth,423690,353305,Savings,6y 5m,Medium,,,,,,,,,,,,
YESB83926887,Parveen,Saini,ankit2997.saini113@yahoo.com,"H.No 128, Railway Road, Bhiwani, Haryana",326,2025-07-15,1956-10-19,Male,Business Owner,2277454,GGN001,High Net Worth,210807,193884,Salary,4y 3m,High,,,,,,,,,,,,
YESB45532648,Dharmender,Jangra,vikram4459.kaushik911@gmail.com,"H.No 63, VPO Kharkhoda, Panchkula, Haryana",749,2019-08-17,2000-07-20,Female,Lawyer,1831079,GGN003,High Net Worth,303438,259033,Savings,7y 6m,Medium,,,,,,,,,,,,
YESB44217890,Dalbir,Bansal,seema2851.saini139@icloud.com,"H.No 778, Main Market, Panipat, Haryana",825,2021-10-21,2004-11-06,Male,Farmer,2342148,GGN001,High Net Worth,265937,235771,Savings,8y 0m,Low,,,,,,,,,,,,
YESB97990123,Suman,Panchal,amit621.lamba521@gmail.com,"H.No 1435, Sector 14, Rewari, Haryana",625,2023-05-10,1961-03-20,Female,Lawyer,1619137,GGN005,High Net Worth,314052,362790,Salary,4y 6m,Medium,Mutual Fund,PROD123521,2024-12-18 00:00:00,257887,2578.87,Pending,December,Q4,2024,Festive,,
YESB45905981,Suman,Tayal,vijay5591.gill31@icloud.com,"H.No 937, VPO Meham, Panipat, Haryana",421,2020-07-28,1963-01-28,Male,Freelancer,889969,GGN002,SME,61594,71742,Savings,5y 0m,High,,,,,,,,,,,,
YESB63146065,Naveen,Gupta,om3116.panwar618@icloud.com,"H.No 860, Civil Lines, Nuh, Haryana",490,2023-08-04,1960-08-04,Female,Government Employee,1355383,GGN005,Retail,76437,65429,Salary,1y 4m,High,,,,,,,,,,,,
YESB25225145,Manoj,Jangra,neeraj7486.saini263@icloud.com,"H.No 368, Model Town, Rewari, Haryana",825,2021-11-23,1983-09-13,Female,Private Job,1723810,GGN001,High Net Worth,146955,122678,Savings,11y 5m,Low,Credit Card,PROD101693,2023-09-17 00:00:00,0,1500,Pending,September,Q3,2023,Regular,,
YESB76640563,Reena,Aggarwal,pawan7614.tanwar698@yahoo.com,"H.No 720, Civil Lines, Charkhi Dadri, Haryana",448,2020-10-21,2006-10-06,Male,Farmer,1884578,GGN005,High Net Worth,94393,77491,Salary,10y 6m,High,,,,,,,,,,,,
YESB59502402,Neeraj,Sheoran,seema807.tanwar877@hotmail.com,"H.No 224, Railway Road, Charkhi Dadri, Haryana",522,2019-02-09,1965-04-11,Female,Business Owner,1198958,GGN004,Retail,219272,192182,Salary,9y 4m,Medium,,,,,,,,,,,,
YESB89265080,Reena,Tomar,naveen4444.khatri377@hotmail.com,"H.No 87, Model Town, Yamunanagar, Haryana",611,2019-06-23,1961-07-15,Female,Government Employee,1980307,GGN002,High Net Worth,366225,339068,Savings,2y 3m,Medium,Loan,PROD103788,2023-11-11 00:00:00,1327144,26542.88,Pending,November,Q4,2023,Festive,,
YESB89265080,Reena,Tomar,naveen4444.khatri377@hotmail.com,"H.No 87, Model Town, Yamunanagar, Haryana",611,2019-06-23,1961-07-15,Female,Government Employee,1980307,GGN002,High Net Worth,366225,339068,Savings,2y 3m,Medium,Insurance,PROD111774,2024-05-31 00:00:00,201081,30162.15,Closed,May,Q2,2024,Regular,Health,7
YESB89265080,Reena,Tomar,naveen4444.khatri377@hotmail.com,"H.No 87, Model Town, Yamunanagar, Haryana",611,2019-06-23,1961-07-15,Female,Government Employee,1980307,GGN002,High Net Worth,366225,339068,Savings,2y 3m,Medium,Mutual Fund,PROD124977,2023-02-13 00:00:00,185866,1858.66,Pending,February,Q1,2023,Regular,,
YESB79923109,Meena,Mittal,dalbir3919.mittal247@gmail.com,"H.No 555, Main Market, Charkhi Dadri, Haryana",772,2025-10-01,2002-10-22,Female,Private Job,402609,GGN002,SME,29789,26080,Savings,3y 1m,Low,,,,,,,,,,,,
YESB38633165,Dalbir,Lamba,sanjay9224.jangra93@yahoo.com,"H.No 16, Sector 14, Rohtak, Haryana",492,2023-04-08,1963-11-18,Male,Private Job,1373576,GGN004,Retail,108478,86962,Savings,10y 2m,High,Fixed Deposit,PROD117247,2023-04-05 00:00:00,604039,3020.2,Pending,April,Q2,2023,Regular,,
YESB76897471,Deepak,Panchal,sunil5848.vats162@outlook.com,"H.No 332, Urban Estate, Rewari, Haryana",720,2025-05-25,1982-06-05,Male,Business Owner,1257420,GGN003,Retail,150026,162815,Savings,4y 0m,Medium,Fixed Deposit,PROD108036,2024-10-12 00:00:00,820170,4100.85,Active,October,Q4,2024,Festive,,
YESB76897471,Deepak,Panchal,sunil5848.vats162@outlook.com,"H.No 332, Urban Estate, Rewari, Haryana",720,2025-05-25,1982-06-05,Male,Business Owner,1257420,GGN003,Retail,150026,162815,Savings,4y 0m,Medium,Fixed Deposit,PROD108684,2023-08-30 00:00:00,881651,4408.26,Active,August,Q3,2023,Regular,,
YESB76897471,Deepak,Panchal,sunil5848.vats162@outlook.com,"H.No 332, Urban Estate, Rewari, Haryana",720,2025-05-25,1982-06-05,Male,Business Owner,1257420,GGN003,Retail,150026,162815,Savings,4y 0m,Medium,Fixed Deposit,PROD119200,2024-04-04 00:00:00,637303,3186.51,Pending,April,Q2,2024,Regular,,
YESB29500683,Balbir,Panchal,kavita3967.saini334@gmail.com,"H.No 1042, Model Town, Kurukshetra, Haryana",571,2020-01-30,1961-09-23,Male,Lawyer,902945,GGN002,Retail,71425,73424,Savings,12y 10m,Medium,Fixed Deposit,PROD108942,2024-06-28 00:00:00,438365,2191.83,Closed,June,Q2,2024,Regular,,
YESB63157075,Vikas,Panchal,rohtas6849.grewal326@outlook.com,"H.No 1248, VPO Kharkhoda, Ambala, Haryana",740,2020-10-29,2005-06-25,Female,Private Job,964596,GGN003,Retail,126166,150355,Savings,2y 3m,Medium,Fixed Deposit,PROD120040,2024-04-21 00:00:00,432416,2162.08,Closed,April,Q2,2024,Regular,,
