Merchant ID,Merchant Firm Name,Merchant Name,Address,IFSC Code,GST Number,Proprietor DOB,Gender,Occupation,Annual Turnover,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB46725678,Saini Solutions,Amit Rathi,"Plot 990, Cyber City, Gurgaon, HR",YESB0000655,06JKTXY3413M1Z1,1971-12-19,Male,Business Owner,3140310,GGN003,SME,331290,326971,Current,9y 10m,Medium,,,,,,,,,,,,
YESB74307307,Hooda Ventures,Anil Verma,"Plot 562, Sohna Road, Gurgaon, HR",YESB0000655,06MZVDJ9439R1Z1,1993-09-14,Male,Business Owner,8290869,GGN003,Corporate,1415530,1343106,Current,8y 0m,Medium,Mutual Fund,PROD109536,2024-10-19 00:00:00,488695,4886.95,Closed,October,Q4,2024,Festive,,
YESB74307307,Hooda Ventures,Anil Verma,"Plot 562, Sohna Road, Gurgaon, HR",YESB0000655,06MZVDJ9439R1Z1,1993-09-14,Male,Business Owner,8290869,GGN003,Corporate,1415530,1343106,Current,8y 0m,Medium,Mutual Fund,PROD111164,2023-04-22 00:00:00,90928,909.28,Active,April,Q2,2023,Regular,,
YESB94909677,Yadav Trading Co,Naveen Verma,"Plot 436, Sohna Road, Gurgaon, HR",YESB0000655,06OPIXT3439Z1Z3,1989-03-16,Male,Business Owner,4995516,GGN002,SME,552450,585465,Current,5y 6m,Medium,Insurance,PROD106188,2023-04-21 00:00:00,163555,24533.25,Pending,April,Q2,2023,Regular,Health,14
YESB94909677,Yadav Trading Co,Naveen Verma,"Plot 436, Sohna Road, Gurgaon, HR",YESB0000655,06OPIXT3439Z1Z3,1989-03-16,Male,Business Owner,4995516,GGN002,SME,552450,585465,Current,5y 6m,Medium,Loan,PROD120961,2023-12-31 00:00:00,2000064,40001.28,Active,December,Q4,2023,Festive,,
YESB96906477,Yadav Agencies,Sandeep Hooda,"Plot 621, Udyog Vihar, Gurgaon, HR",YESB0000655,06MNAZU5136L1Z6,2000-12-23,Male,Business Owner,2778487,GGN002,SME,483496,449089,Current,6y 10m,Medium,Loan,PROD104152,2023-05-08 00:00:00,2472463,49449.26,Active,May,Q2,2023,Regular,,
YESB21044180,Rathi Ventures,Naveen Rathi,"Plot 520, Sector 14, Gurgaon, HR",YESB0000655,06LHFNG2170N1Z5,1967-07-03,Female,Business Owner,9373785,GGN004,Corporate,2673376,2366936,Current,3y 11m,Medium,,,,,,,,,,,,
YESB73191691,Dalal Agencies,Sunil Chaudhary,"Plot 979, DLF Phase 1, Gurgaon, HR",YESB0000655,06CAXWH1166Z1Z1,1981-10-12,Male,Business Owner,5306925,GGN005,Corporate,900697,955166,Current,4y 8m,Medium,,,,,,,,,,,,
YESB50828636,Hooda Enterprises,Vikram Malik,"Plot 404, DLF Phase 1, Gurgaon, HR",YESB0000655,06VLSJI3770J1Z5,1970-02-17,Female,Business Owner,1094942,GGN002,SME,228220,232052,Current,9y 11m,Medium,Credit Card,PROD113372,2024-12-24 00:00:00,0,1500,Pending,December,Q4,2024,Festive,,
YESB73992915,Yadav Trading Co,Vijay Gupta,"Plot 989, Udyog Vihar, Gurgaon, HR",YESB0000655,06XPDHA6337T1Z2,1985-05-22,Female,Business Owner,2646813,GGN001,SME,607649,668770,Current,1y 2m,Medium,,,,,,,,,,,,
YESB20294463,Sharma Ventures,Vikram Chaudhary,"Plot 588, Udyog Vihar, Gurgaon, HR",YESB0000655,06EPFWM2609H1Z0,1971-07-03,Male,Business Owner,2808623,GGN002,SME,795348,812174,Current,2y 0m,Medium,,,,,,,,,,,,
YESB84130120,Yadav Solutions,Deepak Rathi,"Plot 28, DLF Phase 1, Gurgaon, HR",YESB0000655,06LEZNQ5481M1Z5,1989-01-28,Female,Business Owner,6028424,GGN005,Corporate,848651,906924,Current,4y 0m,Medium,,,,,,,,,,,,
YESB19392052,Yadav Trading Co,Ajay Gupta,"Plot 235, DLF Phase 1, Gurgaon, HR",YESB0000655,06LWVES2773N1Z7,1977-04-17,Female,Business Owner,3232812,GGN003,SME,863960,1018446,Current,6y 2m,Medium,,,,,,,,,,,,
YESB40986426,Chaudhary Trading Co,Vikram Chaudhary,"Plot 608, Udyog Vihar, Gurgaon, HR",YESB0000655,06ABRBA3860U1Z4,1969-04-07,Male,Business Owner,5673326,GGN002,Corporate,1366588,1383600,Current,3y 5m,Medium,,,,,,,,,,,,
YESB30268032,Saini Trading Co,Amit Malik,"Plot 918, Sector 14, Gurgaon, HR",YESB0000655,06DQKID3735N1Z6,1975-04-01,Male,Business Owner,6084057,GGN001,Corporate,945151,1126676,Current,8y 6m,Medium,,,,,,,,,,,,
YESB20746999,Malik Agencies,Rajesh Rathi,"Plot 94, Cyber City, Gurgaon, HR",YESB0000655,06DYTSO6330V1Z6,1971-05-31,Male,Business Owner,9212787,GGN001,Corporate,1413460,1584927,Current,2y 8m,Medium,,,,,,,,,,,,
YESB28692866,Gupta Agencies,Amit Rathi,"Plot 91, Udyog Vihar, Gurgaon, HR",YESB0000655,06TYKUE6254W1Z0,1974-11-30,Female,Business Owner,7189107,GGN004,Corporate,1674133,1667872,Current,10y 6m,Medium,,,,,,,,,,,,
YESB75273512,Verma Trading Co,Sunil Malik,"Plot 548, Sohna Road, Gurgaon, HR",YESB0000655,06APOOW5474E1Z8,1970-05-12,Female,Business Owner,3963221,GGN001,SME,456140,528938,Current,9y 1m,Medium,Mutual Fund,PROD112691,2024-12-04 00:00:00,100839,1008.39,Closed,December,Q4,2024,Festive,,
YESB89153030,Dalal Solutions,Pawan Verma,"Plot 914, Sohna Road, Gurgaon, HR",YESB0000655,06HJSPL5973W1Z2,1982-11-14,Female,Business Owner,9094051,GGN003,Corporate,2512364,2026668,Current,2y 7m,Medium,,,,,,,,,,,,
YESB49473210,Dalal Trading Co,Vijay Chaudhary,"Plot 492, Sohna Road, Gurgaon, HR",YESB0000655,06LRHZY4823Z1Z0,1980-01-25,Male,Business Owner,7180141,GGN001,Corporate,1559940,1555584,Current,4y 4m,Medium,,,,,,,,,,,,
YESB69957341,Chaudhary Solutions,Sunil Sharma,"Plot 864, Sohna Road, Gurgaon, HR",YESB0000655,06LOEQN2233I1Z0,1993-02-23,Male,Business Owner,4237879,GGN002,SME,879197,925760,Current,5y 9m,Medium,Loan,PROD115335,2023-07-11 00:00:00,1079012,21580.24,Active,July,Q3,2023,Regular,,
YESB35848319,Rathi Trading Co,Kuldeep Gupta,"Plot 529, Sector 14, Gurgaon, HR",YESB0000655,06DCXJZ2983Z1Z2,1969-08-22,Male,Business Owner,5932982,GGN003,Corporate,1736952,1653130,Current,4y 1m,Medium,Insurance,PROD102567,2023-12-30 00:00:00,117694,17654.1,Active,December,Q4,2023,Festive,Life,18
YESB84256116,Malik Ventures,Amit Hooda,"Plot 5, Sector 14, Gurgaon, HR",YESB0000655,06UPSMZ7553H1Z2,2000-02-20,Female,Business Owner,9500711,GGN004,Corporate,1756210,1828898,Current,8y 5m,Medium,,,,,,,,,,,,
YESB83956437,Dalal Enterprises,Sanjay Verma,"Plot 512, DLF Phase 1, Gurgaon, HR",YESB0000655,06ZKZPO2361W1Z1,1993-08-03,Female,Business Owner,5201281,GGN001,Corporate,1295385,1508474,Current,3y 4m,Medium,,,,,,,,,,,,
YESB92020407,Rathi Trading Co,Manoj Sharma,"Plot 509, Udyog Vihar, Gurgaon, HR",YESB0000655,06GYYAI2691D1Z5,1974-01-11,Male,Business Owner,7270554,GGN004,Corporate,1899196,1885702,Current,6y 11m,Medium,,,,,,,,,,,,
YESB59351405,Chaudhary Trading Co,Sunil Saini,"Plot 249, Cyber City, Gurgaon, HR",YESB0000655,06KBPPH8441D1Z9,1991-08-01,Female,Business Owner,2093581,GGN003,SME,594495,493558,Current,4y 2m,Medium,,,,,,,,,,,,
YESB19590666,Hooda Ventures,Vikram Hooda,"Plot 598, Cyber City, Gurgaon, HR",YESB0000655,06TUQTF3917M1Z8,1991-01-19,Male,Business Owner,3047809,GGN004,SME,374520,327010,Current,8y 1m,Medium,,,,,,,,,,,,
YESB74299647,Dalal Ventures,Naveen Hooda,"Plot 125, Udyog Vihar, Gurgaon, HR",YESB0000655,06JAFCH3482J1Z6,1985-10-22,Male,Business Owner,4042452,GGN002,SME,982529,939779,Current,2y 6m,Medium,,,,,,,,,,,,
YESB14451515,Malik Trading Co,Rajesh Chaudhary,"Plot 316, Sohna Road, Gurgaon, HR",YESB0000655,06AZKML8881F1Z3,2000-02-01,Female,Business Owner,7739611,GGN002,Corporate,1339249,1122165,Current,5y 2m,Medium,Insurance,PROD122173,2023-04-06 00:00:00,200281,30042.15,Closed,April,Q2,2023,Regular,Life,21
YESB14504772,Malik Agencies,Deepak Yadav,"Plot 611, Sohna Road, Gurgaon, HR",YESB0000655,06JKUVL7311G1Z1,1981-03-01,Female,Business Owner,7472129,GGN003,Corporate,1509510,1582940,Current,4y 0m,Medium,,,,,,,,,,,,
YESB67154012,Gupta Solutions,Pawan Sharma,"Plot 395, DLF Phase 1, Gurgaon, HR",YESB0000655,06BPDWB5820K1Z7,1987-10-09,Female,Business Owner,8120257,GGN001,Corporate,2247109,2621080,Current,2y 9m,Medium,,,,,,,,,,,,
YESB35726603,Rathi Agencies,Rakesh Sharma,"Plot 686, Sector 14, Gurgaon, HR",YESB0000655,06ABVXL9310Y1Z6,1995-09-13,Female,Business Owner,8218279,GGN001,Corporate,1877060,1710056,Current,10y 3m,Medium,Mutual Fund,PROD121776,2024-02-29 00:00:00,460501,4605.01,Active,February,Q1,2024,Regular,,
YESB80505715,Chaudhary Solutions,Anil Malik,"Plot 291, Sohna Road, Gurgaon, HR",YESB0000655,06ZDKTZ5648D1Z0,1993-07-08,Female,Business Owner,7628943,GGN004,Corporate,1743453,1750000,Current,8y 8m,Medium,Loan,PROD117076,2023-02-17 00:00:00,2718778,54375.56,Closed,February,Q1,2023,Regular,,
YESB80505715,Chaudhary Solutions,Anil Malik,"Plot 291, Sohna Road, Gurgaon, HR",YESB0000655,06ZDKTZ5648D1Z0,1993-07-08,Female,Business Owner,7628943,GGN004,Corporate,1743453,1750000,Current,8y 8m,Medium,Credit Card,PROD118326,2023-01-25 00:00:00,0,1500,Closed,January,Q1,2023,Regular,,
YESB50595106,Yadav Enterprises,Sunil Saini,"Plot 554, Sector 14, Gurgaon, HR",YESB0000655,06UZKLX3562X1Z7,1998-11-04,Male,Business Owner,1112108,GGN003,SME,184224,175698,Current,8y 9m,Medium,,,,,,,,,,,,
YESB13482636,Gupta Solutions,Sanjay Verma,"Plot 450, Sohna Road, Gurgaon, HR",YESB0000655,06UUXPZ4031J1Z9,1999-09-02,Female,Business Owner,2997351,GGN003,SME,302709,260041,Current,6y 10m,Medium,Credit Card,PROD114821,2024-02-20 00:00:00,0,1500,Active,February,Q1,2024,Regular,,
YESB13482636,Gupta Solutions,Sanjay Verma,"Plot 450, Sohna Road, Gurgaon, HR",YESB0000655,06UUXPZ4031J1Z9,1999-09-02,Female,Business Owner,2997351,GGN003,SME,302709,260041,Current,6y 10m,Medium,Insurance,PROD121633,2024-03-29 00:00:00,209567,31435.05,Active,March,Q1,2024,FY End,General,23
YESB32515621,Gupta Agencies,Amit Verma,"Plot 301, Sector 14, Gurgaon, HR",YESB0000655,06SVZIG3607N1Z0,1975-01-06,Female,Business Owner,4371661,GGN001,SME,931768,785511,Current,9y 9m,Medium,Mutual Fund,PROD105558,2023-08-13 00:00:00,216153,2161.53,Closed,August,Q3,2023,Regular,,
YESB91060940,Saini Trading Co,Amit Dalal,"Plot 932, Udyog Vihar, Gurgaon, HR",YESB0000655,06VXXQZ4945M1Z1,1995-03-01,Female,Business Owner,7560456,GGN003,Corporate,1521671,1811677,Current,10y 6m,Medium,,,,,,,,,,,,
YESB88513689,Chaudhary Ventures,Rakesh Saini,"Plot 195, Cyber City, Gurgaon, HR",YESB0000655,06SEZAQ3852N1Z8,1962-08-31,Male,Business Owner,4782834,GGN004,SME,596010,483803,Current,3y 5m,Medium,,,,,,,,,,,,
YESB88454232,Malik Agencies,Anil Sharma,"Plot 628, Cyber City, Gurgaon, HR",YESB0000655,06EKZIZ9848X1Z4,1982-05-13,Male,Business Owner,8876546,GGN001,Corporate,1889638,2190929,Current,9y 4m,Medium,Insurance,PROD123220,2024-05-01 00:00:00,183788,27568.2,Pending,May,Q2,2024,Regular,Health,23
YESB62749689,Gupta Agencies,Rajesh Yadav,"Plot 581, Sohna Road, Gurgaon, HR",YESB0000655,06PRUOY8890N1Z9,1984-11-26,Male,Business Owner,5119597,GGN005,Corporate,1309058,1204208,Current,4y 9m,Medium,,,,,,,,,,,,
YESB97450599,Chaudhary Solutions,Vikram Hooda,"Plot 121, Sector 14, Gurgaon, HR",YESB0000655,06HDHTS8299B1Z6,1985-09-21,Female,Business Owner,6244454,GGN004,Corporate,1006030,809543,Current,2y 9m,Medium,Insurance,PROD105997,2023-07-31 00:00:00,176609,26491.35,Active,July,Q3,2023,Regular,Life,14
YESB71571680,Hooda Trading Co,Sanjay Malik,"Plot 115, Udyog Vihar, Gurgaon, HR",YESB0000655,06JBHMO7873P1Z6,1987-11-12,Male,Business Owner,9847163,GGN003,Corporate,2131194,2338599,Current,7y 11m,Medium,,,,,,,,,,,,
YESB24132059,Dalal Solutions,Sanjay Sharma,"Plot 265, Sector 14, Gurgaon, HR",YESB0000655,06XYIKF1459E1Z6,1982-11-01,Male,Business Owner,1630547,GGN005,SME,425791,486951,Current,7y 0m,Medium,,,,,,,,,,,,
YESB23366147,Hooda Agencies,Rakesh Hooda,"Plot 907, Cyber City, Gurgaon, HR",YESB0000655,06PQKVV3060I1Z0,1983-04-19,Male,Business Owner,2587152,GGN004,SME,542902,647082,Current,3y 10m,Medium,Insurance,PROD124275,2024-12-12 00:00:00,150333,22549.95,Pending,December,Q4,2024,Festive,General,6
YESB11941151,Saini Solutions,Deepak Saini,"Plot 5, DLF Phase 1, Gurgaon, HR",YESB0000655,06AKZKA1318E1Z2,1979-08-26,Female,Business Owner,3484326,GGN003,SME,414244,358554,Current,7y 10m,Medium,,,,,,,,,,,,
YESB79523549,Dalal Enterprises,Deepak Rathi,"Plot 991, DLF Phase 1, Gurgaon, HR",YESB0000655,06NPAKD4941A1Z9,1980-12-22,Female,Business Owner,7772438,GGN004,Corporate,1789745,1836766,Current,5y 7m,Medium,Fixed Deposit,PROD120127,2023-12-11 00:00:00,752983,3764.91,Closed,December,Q4,2023,Festive,,
YESB77629250,Yadav Trading Co,Rajesh Malik,"Plot 526, Udyog Vihar, Gurgaon, HR",YESB0000655,06WQFFX3811J1Z9,1999-02-23,Male,Business Owner,9735398,GGN003,Corporate,1052701,883314,Current,3y 6m,Medium,Loan,PROD109655,2024-11-27 00:00:00,2084749,41694.98,Active,November,Q4,2024,Festive,,
YESB73371743,Hooda Enterprises,Rajesh Chaudhary,"Plot 271, Udyog Vihar, Gurgaon, HR",YESB0000655,06KTTWC3839Z1Z8,1996-12-23,Female,Business Owner,2807226,GGN005,SME,643621,684535,Current,5y 2m,Medium,,,,,,,,,,,,
YESB90969905,Yadav Agencies,Sanjay Yadav,"Plot 401, Udyog Vihar, Gurgaon, HR",YESB0000655,06OYDEV6953O1Z8,1969-11-25,Male,Business Owner,8287254,GGN001,Corporate,1266411,1347526,Current,4y 0m,Medium,,,,,,,,,,,,
YESB61141769,Hooda Trading Co,Ajay Malik,"Plot 606, Cyber City, Gurgaon, HR",YESB0000655,06JARXF4097H1Z3,1963-06-20,Female,Business Owner,8323526,GGN001,Corporate,2153329,2535119,Current,1y 9m,Medium,,,,,,,,,,,,
YESB56890804,Gupta Ventures,Naveen Dalal,"Plot 662, Sector 14, Gurgaon, HR",YESB0000655,06VBKJA7174M1Z1,1991-06-26,Male,Business Owner,4090581,GGN003,SME,936604,889428,Current,8y 2m,Medium,,,,,,,,,,,,
YESB16922618,Malik Ventures,Pawan Hooda,"Plot 645, DLF Phase 1, Gurgaon, HR",YESB0000655,06EMFBL8234U1Z2,1961-12-15,Male,Business Owner,1919562,GGN004,SME,515292,543933,Current,3y 1m,Medium,,,,,,,,,,,,
YESB12520206,Sharma Trading Co,Vijay Verma,"Plot 45, Sohna Road, Gurgaon, HR",YESB0000655,06PTDNS4613C1Z3,1978-11-05,Male,Business Owner,1258303,GGN003,SME,277722,251393,Current,4y 0m,Medium,,,,,,,,,,,,
YESB29339290,Chaudhary Agencies,Vikram Chaudhary,"Plot 843, DLF Phase 1, Gurgaon, HR",YESB0000655,06LPQFS8993F1Z5,1971-07-01,Male,Business Owner,1032541,GGN003,SME,142697,143978,Current,9y 8m,Medium,,,,,,,,,,,,
YESB13139694,Verma Enterprises,Ajay Chaudhary,"Plot 318, Cyber City, Gurgaon, HR",YESB0000655,06CEXFM2779M1Z4,1997-02-24,Male,Business Owner,9753246,GGN003,Corporate,1753624,1854717,Current,6y 0m,Medium,,,,,,,,,,,,
YESB72398336,Chaudhary Enterprises,Vikram Dalal,"Plot 30, Udyog Vihar, Gurgaon, HR",YESB0000655,06ZHHWQ0768C1Z1,1964-05-25,Female,Business Owner,1541022,GGN003,SME,442165,447401,Current,5y 3m,Medium,,,,,,,,,,,,
YESB71634758,Gupta Enterprises,Rakesh Chaudhary,"Plot 335, Cyber City, Gurgaon, HR",YESB0000655,06XBZGY1903O1Z4,1966-09-11,Female,Business Owner,4287630,GGN002,SME,1257245,1403653,Current,8y 0m,Medium,Loan,PROD120994,2023-11-19 00:00:00,3169261,63385.22,Closed,November,Q4,2023,Festive,,
YESB45008364,Verma Trading Co,Sanjay Gupta,"Plot 392, Sector 14, Gurgaon, HR",YESB0000655,06FAVAL4387P1Z4,1979-10-04,Male,Business Owner,7398762,GGN005,Corporate,1160450,1206899,Current,7y 2m,Medium,Mutual Fund,PROD124919,2023-12-06 00:00:00,461891,4618.91,Closed,December,Q4,2023,Festive,,
YESB32157267,Gupta Ventures,Amit Verma,"Plot 360, Sector 14, Gurgaon, HR",YESB0000655,06JHXRU9561K1Z6,1998-08-31,Male,Business Owner,7877189,GGN005,Corporate,1205952,1196120,Current,2y 11m,Medium,Mutual Fund,PROD109805,2023-03-23 00:00:00,391861,3918.61,Pending,March,Q1,2023,FY End,,
YESB32157267,Gupta Ventures,Amit Verma,"Plot 360, Sector 14, Gurgaon, HR",YESB0000655,06JHXRU9561K1Z6,1998-08-31,Male,Business Owner,7877189,GGN005,Corporate,1205952,1196120,Current,2y 11m,Medium,Loan,PROD110907,2023-05-11 00:00:00,935481,18709.62,Active,May,Q2,2023,Regular,,
YESB12921032,Gupta Agencies,Pawan Chaudhary,"Plot 481, Sohna Road, Gurgaon, HR",YESB0000655,06PEOJB6802N1Z1,1997-06-13,Female,Business Owner,1159778,GGN002,SME,151738,170170,Current,2y 7m,Medium,,,,,,,,,,,,
YESB45361539,Chaudhary Solutions,Sandeep Verma,"Plot 962, Cyber City, Gurgaon, HR",YESB0000655,06CDPRH0663V1Z9,1974-03-02,Female,Business Owner,3762282,GGN003,SME,1120009,1099442,Current,6y 5m,Medium,,,,,,,,,,,,
YESB70272468,Gupta Ventures,Manoj Dalal,"Plot 28, Cyber City, Gurgaon, HR",YESB0000655,06GXGPM0506V1Z3,1983-12-18,Female,Business Owner,4194498,GGN003,SME,710335,755357,Current,5y 5m,Medium,,,,,,,,,,,,
YESB61357485,Gupta Trading Co,Sunil Rathi,"Plot 117, Sector 14, Gurgaon, HR",YESB0000655,06CLMNY4284R1Z4,1964-11-23,Female,Business Owner,2797907,GGN004,SME,733083,677922,Current,5y 1m,Medium,,,,,,,,,,,,
YESB94744542,Saini Agencies,Sunil Gupta,"Plot 501, Sohna Road, Gurgaon, HR",YESB0000655,06ZQUVL3714A1Z8,1987-03-31,Male,Business Owner,6163626,GGN003,Corporate,886497,932469,Current,2y 5m,Medium,Fixed Deposit,PROD103939,2024-10-24 00:00:00,326871,1634.36,Active,October,Q4,2024,Festive,,
YESB94744542,Saini Agencies,Sunil Gupta,"Plot 501, Sohna Road, Gurgaon, HR",YESB0000655,06ZQUVL3714A1Z8,1987-03-31,Male,Business Owner,6163626,GGN003,Corporate,886497,932469,Current,2y 5m,Medium,Mutual Fund,PROD111083,2023-09-24 00:00:00,469455,4694.55,Closed,September,Q3,2023,Regular,,
YESB63202495,Chaudhary Solutions,Amit Sharma,"Plot 386, DLF Phase 1, Gurgaon, HR",YESB0000655,06GNZPD2808T1Z8,1967-08-08,Male,Business Owner,4849047,GGN005,SME,1441472,1575616,Current,8y 2m,Medium,Mutual Fund,PROD113786,2023-06-30 00:00:00,188734,1887.34,Closed,June,Q2,2023,Regular,,
YESB11521199,Hooda Agencies,Anil Yadav,"Plot 116, Sector 14, Gurgaon, HR",YESB0000655,06KSLLP1253E1Z2,1971-12-30,Female,Business Owner,8762202,GGN005,Corporate,951371,1035022,Current,7y 5m,Medium,Fixed Deposit,PROD105744,2024-05-04 00:00:00,983797,4918.98,Active,May,Q2,2024,Regular,,
YESB18931467,Yadav Agencies,Naveen Hooda,"Plot 84, Udyog Vihar, Gurgaon, HR",YESB0000655,06BMAFF6711C1Z2,1992-12-06,Male,Business Owner,1827917,GGN002,SME,395716,473975,Current,5y 9m,Medium,,,,,,,,,,,,
YESB65873283,Chaudhary Trading Co,Rajesh Sharma,"Plot 672, Sohna Road, Gurgaon, HR",YESB0000655,06RJZUH0089C1Z2,1998-03-24,Male,Business Owner,4529374,GGN004,SME,1258561,1259123,Current,8y 10m,Medium,Loan,PROD111966,2024-03-08 00:00:00,963541,19270.82,Closed,March,Q1,2024,FY End,,
YESB34589085,Malik Solutions,Anil Rathi,"Plot 664, Sector 14, Gurgaon, HR",YESB0000655,06LDTPD0883U1Z3,1987-03-14,Female,Business Owner,3902655,GGN001,SME,537901,448657,Current,1y 6m,Medium,,,,,,,,,,,,
YESB68607626,Hooda Trading Co,Vikram Saini,"Plot 74, DLF Phase 1, Gurgaon, HR",YESB0000655,06IHOJC6351J1Z7,1986-07-27,Male,Business Owner,9813794,GGN005,Corporate,1039076,1195266,Current,9y 8m,Medium,Credit Card,PROD115058,2024-04-02 00:00:00,0,1500,Pending,April,Q2,2024,Regular,,
YESB67826933,Chaudhary Trading Co,Sanjay Sharma,"Plot 287, DLF Phase 1, Gurgaon, HR",YESB0000655,06HXJFH3791W1Z6,1985-02-23,Female,Business Owner,6346496,GGN005,Corporate,1620167,1802780,Current,7y 3m,Medium,,,,,,,,,,,,
YESB21896762,Malik Enterprises,Vijay Hooda,"Plot 854, Sohna Road, Gurgaon, HR",YESB0000655,06AQUNH2447C1Z6,1968-10-24,Male,Business Owner,3803389,GGN003,SME,700034,807749,Current,6y 4m,Medium,,,,,,,,,,,,
YESB67455560,Verma Agencies,Deepak Saini,"Plot 817, DLF Phase 1, Gurgaon, HR",YESB0000655,06FPYIP8936Z1Z7,1974-11-06,Female,Business Owner,3879929,GGN003,SME,1063867,857947,Current,4y 7m,Medium,,,,,,,,,,,,
YESB71216819,Chaudhary Enterprises,Sandeep Sharma,"Plot 498, Udyog Vihar, Gurgaon, HR",YESB0000655,06DLGCW8368I1Z8,1962-12-02,Male,Business Owner,5806640,GGN003,Corporate,1525014,1553621,Current,5y 5m,Medium,,,,,,,,,,,,
YESB28714895,Yadav Solutions,Deepak Hooda,"Plot 312, Sector 14, Gurgaon, HR",YESB0000655,06QBPZR8788G1Z4,1982-04-18,Male,Business Owner,8655323,GGN001,Corporate,1285035,1344034,Current,3y 6m,Medium,,,,,,,,,,,,
YESB41421743,Rathi Agencies,Sanjay Rathi,"Plot 537, Cyber City, Gurgaon, HR",YESB0000655,06WPIJB5677E1Z6,2000-12-11,Male,Business Owner,6194567,GGN003,Corporate,1621690,1733232,Current,10y 7m,Medium,,,,,,,,,,,,
YESB19923402,Verma Enterprises,Vikram Saini,"Plot 269, DLF Phase 1, Gurgaon, HR",YESB0000655,06GROHI7090G1Z8,1982-08-18,Female,Business Owner,6090496,GGN002,Corporate,1260824,1034558,Current,8y 9m,Medium,Fixed Deposit,PROD111746,2023-04-07 00:00:00,177528,887.64,Active,April,Q2,2023,Regular,,
YESB29474788,Yadav Agencies,Sandeep Verma,"Plot 493, Sohna Road, Gurgaon, HR",YESB0000655,06MJGAF9027J1Z4,1989-09-04,Female,Business Owner,1826777,GGN002,SME,311444,284531,Current,7y 9m,Medium,Insurance,PROD109727,2023-09-21 00:00:00,178839,26825.85,Active,September,Q3,2023,Regular,Health,8
YESB31797442,Malik Trading Co,Sunil Saini,"Plot 932, Sohna Road, Gurgaon, HR",YESB0000655,06DRUOL8839S1Z0,1992-05-02,Female,Business Owner,2366231,GGN005,SME,585568,657368,Current,3y 6m,Medium,Credit Card,PROD110230,2024-06-25 00:00:00,0,1500,Active,June,Q2,2024,Regular,,
YESB47624408,Malik Solutions,Sandeep Sharma,"Plot 640, DLF Phase 1, Gurgaon, HR",YESB0000655,06LXTJN9596K1Z1,1983-01-10,Female,Business Owner,9389329,GGN005,Corporate,2358757,2214365,Current,3y 9m,Medium,,,,,,,,,,,,
YESB25440555,Gupta Trading Co,Rakesh Gupta,"Plot 101, Udyog Vihar, Gurgaon, HR",YESB0000655,06GFYVS5940K1Z5,1973-10-26,Male,Business Owner,3262662,GGN005,SME,772446,870160,Current,9y 6m,Medium,,,,,,,,,,,,
YESB45492177,Hooda Enterprises,Rajesh Dalal,"Plot 429, Cyber City, Gurgaon, HR",YESB0000655,06QHTCW1762Q1Z2,1982-10-04,Male,Business Owner,2512734,GGN003,SME,602260,720782,Current,4y 0m,Medium,,,,,,,,,,,,
YESB34483512,Sharma Ventures,Vikram Verma,"Plot 437, DLF Phase 1, Gurgaon, HR",YESB0000655,06CDXRT8941Y1Z9,1976-07-20,Male,Business Owner,6900277,GGN001,Corporate,2051828,2386980,Current,1y 0m,Medium,,,,,,,,,,,,
YESB89057989,Verma Trading Co,Vikram Malik,"Plot 754, Sector 14, Gurgaon, HR",YESB0000655,06OAWJA9857U1Z4,1992-06-27,Female,Business Owner,7600863,GGN003,Corporate,1353779,1319807,Current,9y 1m,Medium,,,,,,,,,,,,
YESB37821854,Dalal Trading Co,Sandeep Rathi,"Plot 122, Cyber City, Gurgaon, HR",YESB0000655,06TMMXX2273F1Z1,1998-04-08,Male,Business Owner,6665353,GGN002,Corporate,936113,827093,Current,4y 1m,Medium,Loan,PROD116125,2023-07-22 00:00:00,2445896,48917.92,Active,July,Q3,2023,Regular,,
YESB17031095,Hooda Trading Co,Sandeep Hooda,"Plot 665, Sector 14, Gurgaon, HR",YESB0000655,06TSRLC3677E1Z6,1963-10-02,Female,Business Owner,5579685,GGN002,Corporate,894992,721254,Current,7y 2m,Medium,,,,,,,,,,,,
YESB23271546,Yadav Enterprises,Sunil Yadav,"Plot 340, Udyog Vihar, Gurgaon, HR",YESB0000655,06ZKTRC9481Q1Z2,2000-11-22,Male,Business Owner,7667089,GGN002,Corporate,1945405,2003448,Current,6y 3m,Medium,,,,,,,,,,,,
YESB56947788,Yadav Enterprises,Vijay Yadav,"Plot 806, Cyber City, Gurgaon, HR",YESB0000655,06QKJFD3187U1Z8,1985-11-26,Female,Business Owner,9120840,GGN004,Corporate,912348,802739,Current,8y 0m,Medium,Mutual Fund,PROD116600,2023-08-12 00:00:00,387643,3876.43,Closed,August,Q3,2023,Regular,,
YESB92635052,Sharma Solutions,Deepak Rathi,"Plot 442, Cyber City, Gurgaon, HR",YESB0000655,06FGQJU3368S1Z1,1987-10-02,Female,Business Owner,5099649,GGN003,Corporate,992892,847273,Current,7y 0m,Medium,Insurance,PROD113742,2024-01-03 00:00:00,240241,36036.15,Closed,January,Q1,2024,Regular,Life,17
